Publish Date,ADA,BNB,BTC,DOGE,EOS,ETH,IOTA,LTC,NEO,VET,XLM,XMR,XRP
18/01/2020,0.293691667,0.016416667,0.105050739,0.234847368,-0.019427273,-0.067111511,0,0.223933333,0.393809091,0.0851,0.080622222,0.081829412,0.25136
19/01/2020,0.111386667,0.0206625,0.08359736,0.249652632,-0.04376,-0.097902703,0.140827273,0.20095,0.346585714,0.233433333,-0.0500375,-0.095447619,0.0574
20/01/2020,0.183090476,0.09014,0.105100465,0.317141667,-0.000919048,0.030498276,0.104114286,0.22395,0.152933333,0,0.0781125,0.101366667,0.02186
21/01/2020,0.0939625,-0.03327,0.082752941,0.35549375,0.101033333,0.092506329,0.10658,0.0739625,0.463515385,0.2615,0.2314,0.047970833,0.017488
22/01/2020,0.114706667,0.158409091,0.097527755,0.31235,0.223966667,0.113245342,0.173666667,0.058233333,0.294125,0.324716667,0.20526,-0.015822727,-0.002325
23/01/2020,0.203309091,0.183830769,0.066928223,0.078525,-0.006871429,0.071370833,0.184588889,0.1767,0.2122,0.197566667,0.0951875,0.077205263,-0.01212069
24/01/2020,0.165095833,0.141933333,0.076990253,0.18657,0.098953846,0.058894483,0.1488125,0.18562,0.1833,0.1127,0.0252875,0.194017647,0.017818421
25/01/2020,0.126495238,0,0.064999576,0.13932,0.189608333,0.041975893,0.1510125,0.177525,0.351622222,0,0,-0.018409091,0.071827273
26/01/2020,0.004109091,-0.1693625,0.037967347,0.258166667,-0.02626875,0.070354545,0.0333,0.5719,0.0193,-0.05135,0,-0.008566667,0.047392857
27/01/2020,0.082038462,0.162542857,0.109736242,0.1625875,0.32822,0.069702367,0.156263636,0.169783333,0.268705556,0.099716667,0.0731,0.100657143,0.01209
28/01/2020,0.114443478,0.04595,0.042734409,0.213085714,0.170875,0.077587429,0.060444444,0.031333333,0.5946,0.159225,0.130383333,0.1365,0.111880769
29/01/2020,0.118489286,0.244735,0.107153191,0.173093333,0.140488571,0.087242604,0.14542,-0.018285714,0.30649,-0.023982353,0.033225,0.195994444,0.033504762
30/01/2020,0.075159091,0.064452941,0.07904428,-0.0684,0.141533333,0.094138889,-0.01042,0.2569,0.379364286,0.12615,-0.067271429,0.1142,0.114808
31/01/2020,0.049651852,-0.1733,0.070028846,0.019894737,0.159957143,0.120889048,0.1999,0.1899125,0.432291304,0.223075,0.0472,0.257578571,0.068814815
01/02/2020,0.08533,0.032,0.052117895,0.037378571,0.085772727,0.082302632,0.161833333,0.293625,-0.01496,0.1463,0,0.11962,0.092053846
02/02/2020,0.121304545,0.001077778,0.112333482,0.245033333,0.06965,0.040890674,-0.002445455,0.0633625,0.206533333,0,0,0.102730435,-0.087015385
03/02/2020,0.068608333,0.039571429,0.08495451,0.210521429,0.149268,0.05269622,0.01256875,0.163833333,0.07636,0.223416667,0.249908333,-0.072144444,0.053970833
04/02/2020,0.088527273,0.073114286,0.104446759,0.029776923,0.2208,0.043321304,-0.004164286,0.239114286,0.378825,-0.057214286,-0.153383333,-0.0065,0.054305
05/02/2020,0.038161905,-0.035829412,0.105231864,0.068075,0.175066667,0.079176571,0.079638889,0.13045,0.61308,0.119371429,0.2432625,0.114108696,0.021878125
06/02/2020,0.179093103,0.117815385,0.097927891,0.18317,0.16771875,0.06272459,0.082505556,0.176988889,0.08234,0.266025,0.152673333,0.073372222,0.046510811
07/02/2020,0.029524,-0.031808,0.148688561,0.17058,0.174709091,0.109260515,0.038771429,-0.093633333,0.34533,0.057833333,0,0.059264706,-0.041094595
08/02/2020,0.0648,-0.089935714,0.043852655,0.066464516,0.176953333,0.047470238,0.111407143,-0.138442857,0.128075,0.090383333,-0.2473,0.173452,-0.063520833
09/02/2020,0.052026667,0.067433333,0.094079811,0.106545161,0.144292857,0.091595954,0.09719,-0.077969231,0.37053,0.08038,-0.08038,-0.071653333,0.138960714
10/02/2020,0.042106061,0.082891667,0.060410545,0.229496154,0.028866667,0.091420833,-0.0658375,0.281305,0.175075,0,0.26739,0.064073913,0.094680952
11/02/2020,0.096103846,0.113479167,0.096286288,0.235033333,0.067668182,0.077226531,0.082164286,0.07201,0.364984211,0.2176875,0.119583333,0.15403913,0.084630769
12/02/2020,0.154110714,-0.0655625,0.107125,0.17006875,0.131837037,0.070838389,-0.021258333,0.025863636,0.1945,0.156609091,0.131836364,0.088484615,0.125480556
13/02/2020,0.067195833,-0.053762069,0.083462766,0.204892308,0.145727778,0.050303704,-0.143905,0.133466667,0.3549,0.13808125,0,0.094546429,-0.009331481
14/02/2020,0.154357895,0.12632,0.056078276,0.205761111,0.107194118,0.100118539,-0.019877778,0.159225,0,0.1119,0,0.002069231,0.14417931
15/02/2020,0.184652174,-0.101975,0.114681301,0.134011111,0.059861538,0.031343137,-0.15745,0.16662,0.1702,0.02531,0.100035294,-0.0326,0.179832
16/02/2020,0.073326087,-0.137383333,0.079865541,0.076571429,0.128952941,-0.163917557,0.047361111,-0.078575,0.2387,0.067957143,0.1318125,-0.015933333,-0.025465217
17/02/2020,0.173986364,-0.063875,0.076182934,0.167509524,0.084085,-0.040758095,0.071792,0.149044444,0.251421429,0.07419,0.012838462,0.090954545,0.090228125
18/02/2020,0.06779,0.00705,0.082213968,0.029653333,-0.048330769,-0.072412919,0.063633333,0.177514286,0.170588235,0.114469231,0.1085,0.047084615,0.143480952
19/02/2020,0.209667857,-0.002281481,0.071328188,0.145252632,0.1692,-0.039671429,0.007,0.1418125,0.218308333,0.103814286,0.224469231,-0.006316667,0.078585294
20/02/2020,0.160997059,0.069952381,0.071067905,0.100535,0.0732875,-0.056145198,0.17299,0.369975,0.472018182,0.413554545,0.071706667,0.0551875,0.013958065
21/02/2020,0.014784,0.003741176,0.076353498,0.374477778,0.09041,-0.05774949,-0.123905882,0.12952,-0.09534,0.2338,0.258663636,0.037028571,0.10426875
22/02/2020,0.106975,-0.1484,0.051657921,0.046383333,-0.00145,-0.070943571,0.13414,0.07204,0.539533333,0.3238,0.09625,0.054561538,-0.042645455
23/02/2020,0.226825,-0.1975,0.067240465,0.135576471,-0.01868,-0.187016216,0.049485714,0.265225,0.32685,0,0.042666667,0.07238125,0.034257143
24/02/2020,-0.033005263,-0.025346154,0.067549206,0.181,0.072176923,-0.101198246,0.041115385,0.146371429,0.1574,0.191884615,0,0.14935,-0.044056522
25/02/2020,0.029527586,0.201322222,0.091921014,0.0997,-0.00339375,-0.031008523,0.033125,-0.0574,0.35977,0.01951,-0.004777778,0.034453333,0.169325
26/02/2020,0.061721429,-0.00411875,0.035512422,-0.040433333,0.249088889,-0.065432544,-0.05994,0.198766667,0.32704,0.29056,0.27243,0.074770588,0.074513889
27/02/2020,0.046338462,0.03437,0.089731313,0.210015385,0.116986667,-0.042867516,-0.046021429,0.171652381,0.365533333,0.193790909,0.0282875,0.076685714,0.075175
28/02/2020,0.10267619,0.009353846,0.098032759,0.119081818,0.063858824,-0.095297931,-0.002866667,0.2646,0.286584615,0.092366667,-0.006425,-0.035,0.085352632
29/02/2020,0.092727273,0.24315,0.052683636,0.15185,0.121821429,-0.168138462,0.017507143,0.177354545,0.292672727,0.218209091,0.027473333,0.083909091,0.184758333
01/03/2020,0.069225,0.163866667,0.029171569,0.272354545,0.0154125,-0.173694681,0.08343,0,0.339633333,0,-0.0307,0.048285714,0.011958333
02/03/2020,0.021454545,-0.0329,0.03462179,0.1146,0.021335,-0.119005882,0.117066667,-0.0413,0.3121,-0.020071429,0,-0.00311,0.104613043
03/03/2020,0.085272414,0.08125,0.085228782,0.261125,0.137335714,-0.024155714,0.404033333,0.035242857,0.099155556,0,0.159183333,-0.026465217,0.036064
04/03/2020,0.023918182,-0.089620833,0.043012937,0.12194,0.070733333,-0.05898871,0.266244444,-0.065275,0.28552,0.183457143,-0.22226,-0.086255556,0.033466667
05/03/2020,0.069905263,0.090253846,0.117100344,0.146166667,0.121782353,0.037440104,0.005175,0.100588889,0.080783333,0.19336,0.10742,0.00618,0.130822222
06/03/2020,0.030755,0.125973684,0.11527235,0.038863158,0.1975,0.080808108,0.00332,0.233575,0.270288,0.415233333,-0.2929,0.017669231,0.287646154
07/03/2020,0.01416,-0.028583333,0.082239901,0.168071429,0.05212,0.093156,0.117290909,0.0662625,0,0.3753,0.033716667,0.01826875,0.238018182
08/03/2020,0.17815,0.1971,0.121862326,0.143758333,0.078271429,0.06842619,0.05607,0.240375,0.169510526,0,0.2179,0.065114286,0.20945
09/03/2020,0.050544444,-0.01445625,0.035128881,0.066378947,0.14449375,0.061239264,-0.076822222,0.109385714,-0.421883333,0.140463636,0.08038,0.026526667,0.015
10/03/2020,0.12595,-0.060935,0.017475849,0.154686667,0.140722222,0.085249718,0.097413636,0.1972875,0.19736,0.0683,0.32152,-0.017684615,0.148473684
11/03/2020,0.058694737,0.137755556,0.075034496,0.21391875,0.202744444,0.068022513,0.107226667,0.126811111,0.40477,0.04595,0.159183333,0.027707143,0.07155
12/03/2020,0.012465217,-0.024311111,0.01661755,0.115215385,0.169215789,0.017795238,0.175945455,0.029425,-0.128307143,0,0.105375,0.135636364,0.218626316
13/03/2020,0.14075,-0.044553846,0.00805252,-0.076905556,0.08223,-0.012382386,0.035921429,0.08325,0,0.12765,0.055666667,0.161107143,0.039011765
14/03/2020,0.166006667,0.1643625,0.091246823,0.08009375,0.315675,0.0815952,0.224716667,0.44506,0.097828571,0,0.30672,0.0047,0.129285714
15/03/2020,0.133175,0.14807,0.025762963,0.150472727,-0.034016667,0.073937719,0.03093,-0.10005,0.233825,-0.0211,0,0.069761538,0.07885
16/03/2020,0.023641176,-0.020572727,0.014868941,0.12028,-0.009627273,0.008963855,0.01386,0.1541,0.293994444,0.144725,0,0.118416,0.06321
17/03/2020,0.042440909,0.127166667,0.043497959,0.2000875,0.126445455,0.04196236,0.09838,0.204228571,0.17742,0.053033333,0.0569,0.046766667,-0.047792308
18/03/2020,0.01642381,0.08853,0.074252366,0.05915,0.025028571,0.045133918,-0.132733333,0.26383,0.39432,0.068475,0.140822222,0.129089474,0.05675
19/03/2020,0.207629412,0.089407692,0.045403866,0.182131818,0.09733125,0.072203,-0.124985714,0.2297,0.2929,0.098641667,0.3446,0.323422727,0.163203704
20/03/2020,0.052617391,0.001384211,0.053087382,0.152,-0.00046875,0.03054863,0.15964,-0.01336,0.06422,0.120853846,-0.045857143,0.00172381,0.05896
21/03/2020,0.204083333,0.050511111,0.022100766,0.143371429,-0.09507,0.048085185,0.04725,-0.115214286,0.480611111,0.0929,-0.2496,0.05273,0.070633333
22/03/2020,0.003258333,0.134242857,0.062218257,0.185390909,0.109188889,0.025431731,0.0211125,0.03102,0.135907692,0,0.06364,0.0828125,0.084958333
23/03/2020,0.114238095,0.137575,0.079935943,0.218952941,0.122085714,0.063025309,0.1468,0.110481818,-0.2331,0.139633333,0.16445,0.161754545,0.123278947
24/03/2020,-0.05323,0.073496154,0.084209357,0.029829412,0.201281818,0.068667857,0,0.14605,0.136714286,0.309775,-0.0719,0.161936364,0.188588571
25/03/2020,0.113245833,0.21876,0.081541411,0.199121053,0.126573684,0.038634682,0.022983333,-0.006325,0.161535714,0.14415,0.38151,0.045930435,-0.0524
26/03/2020,0.1383,0.147353333,0.042933824,0.176232,0.0264,0.102408667,0.002433333,-0.027792857,0.17011875,0,0.135083333,-0.100894737,-0.020396
27/03/2020,0.104585714,0.0222375,0.043905882,0.202715385,0.073114286,0.104300667,0.161566667,0.195533333,0.654275,0.128475,0.21602,0.090258333,-0.144417391
28/03/2020,0.03521,-0.016983333,0.034030204,0.1877,0.3994,0.042892373,0,0.13958,0.319125,0.08038,0,0.103769231,-0.013686364
29/03/2020,0.070208333,-0.0969,0.051483756,-0.069866667,0.10715,-0.015985567,0.00755,0.364725,0.336566667,0.054825,0.135528571,0.1033,-0.101952632
30/03/2020,0.066513636,-0.144181818,0.07010036,0.228813889,0.007533333,0.100543038,0.217722222,0.2645375,0.221518182,0.169266667,0.174333333,0.161290909,-0.048566667
31/03/2020,0.075073077,0.042014286,0.057129965,0.039037037,0.054885714,0.054664171,0.1295,0.177275,0.400973333,-0.055109091,0.171911111,0.02564375,0.150779167
01/04/2020,0.076944828,0.167284211,0.078139527,0.054292,0.1174,0.055499401,0.2202,0.344975,0.2976,-0.0168,0,0.028158333,-0.053146154
02/04/2020,0.059291304,0.1064875,0.113518113,0.0779,0.053022222,0.064514607,0.162025,0.2078375,0.41954,0.042742857,0.079457143,0.10757,0.154946154
03/04/2020,0.164784211,0.222528571,0.088470079,0.094644444,0.271475,0.043289542,0.055175,0.167625,0.320016667,0.0776,0.039042857,0.164723077,0.172192308
04/04/2020,0.23945,0.089090909,0.065043519,-0.016894118,-0.049,0.046494531,0.0401,0.0337,0.414428571,0,0.0851,0.167208,0.140233333
05/04/2020,0.01960625,0.050190909,0.058725359,0.189388235,-0.034909091,0.110024576,0.062275,0.2196,0.23304,0.239014286,0,0.089883333,-0.041830769
06/04/2020,0.095342105,-0.093455556,0.073009594,0.002983333,0.098853846,0.062674534,0.08995,-0.05172,0.39766,0.180366667,0.10755,-0.00989,0.099358333
07/04/2020,0.146607692,0.144553846,0.076969549,0.06016,0.242530435,0.061686452,0.132883333,0.166166667,0.305895238,0.1812375,-0.0112875,0.222670588,0.017910526
08/04/2020,0.098674074,-0.029753846,0.065592771,0.252761905,0.16681875,0.083967232,0.08038,0.176183333,0.096925,0.093363636,0.099622222,-0.00665,0.197804762
09/04/2020,0.051473077,0.173809091,0.041231329,0.107741176,0.206373333,0.054191304,0.021333333,0.006,0.1184,0.158358333,0.157086667,-0.022273684,0.099356522
10/04/2020,0.025161538,0.061915789,0.089326936,0.081178261,0.160917647,0.058134375,-0.145844444,0.30164,0.33205,0.177954545,-0.021785714,0.062771429,0.200544828
11/04/2020,0.172115385,-0.04323125,0.111519184,0.298191667,0.207391667,0.081333019,0.06855,0,-0.0345,0.1928125,0.091757143,0.028933333,0.15929375
12/04/2020,-0.02151875,0.1469,0.070646602,0.225180952,0.088085714,0.033054,0.111175,0.17,0.2202,0,-0.0206,0.0906,0.214063636
13/04/2020,-0.119685714,0.05886,0.078111786,0.055990909,0.239918182,0.089236486,0.0619,0.400533333,0.08808,0.10615,0.177263636,0.0565625,0.129736364
14/04/2020,-0.027761538,0.068055556,0.076254354,0.05706875,0.264833333,0.077442857,-0.23836,0.214288889,0.074057143,-0.100475,0.1337375,0.106872727,0.182536842
15/04/2020,0.174727778,0.054642308,0.060216327,0.08466,0.199018182,0.066043353,-0.0915,0.068171429,-0.019944444,0.242241667,0.178583333,0.067334615,0.104445161
16/04/2020,0.119235,-0.138126087,0.092199683,0.153132143,0.051313333,0.112444737,0.047133333,-0.085483333,0.208844444,0.085,0.089091667,0.169809677,-0.047434483
17/04/2020,0.139019231,0.089021739,0.072321104,0.259653846,0.25009,0.071,-0.0928,-0.127266667,0.0679,0.24334,-0.0156,0.128525,0.0513
18/04/2020,0.1267,0.01408,0.100139194,0.213008333,0.10195,0.070104636,0.1335,0.29018,-0.064133333,0.1405,0.192357143,0.201518519,0.033793333
19/04/2020,0.041023529,0.142377778,0.074779348,0.087315789,0.280377778,-0.018525175,0.13804,0,-0.074,-0.019028571,-0.004957143,0.197628571,0.024627273
20/04/2020,0.04485625,-0.00501,0.085475529,0.230011765,-0.05719,0.019006395,0.0037,0.162885714,0.20095,0.0924625,-0.010528571,0.167842857,0.198354545
21/04/2020,0.146188235,0.168353846,0.072795189,0.213855,0.026961905,0.00902602,0.062557143,0.2187,0.254255556,-0.03518,0.0999,0.1478375,-0.080097297
22/04/2020,0.052084211,0.032281818,0.054736964,-0.04256,0.11805,0.081939572,0,0.24866,0.139192308,0.15554,0.24344,0.007336364,-0.060373333
23/04/2020,0.122891304,-0.065553846,0.097251462,0.00417,0.2449,0.01024586,0.1388,-0.0193,0.383157143,0.161936364,0.1608,0.127616667,0.05
24/04/2020,0.068745946,-0.0239375,0.072057239,0.24812,0.119385714,0.090725882,0.02184,0.284957143,0.027175,0.208875,0.238833333,-0.01599375,0.071052941
25/04/2020,0.14729,0.05049,0.092618824,0.22785,0.03404,0.065229851,0,0.2023,0.145885714,0.151475,0.0541125,-0.045345,0.201004545
26/04/2020,0.077586364,0.0449375,0.060101205,0.086232,0.106777778,0.032825439,0.1023375,-0.004,0.11780625,0.443675,-0.046485714,-0.01194,0.000528571
27/04/2020,0.039664286,-0.023180952,0.087323024,0.151816,-0.0212,0.045492727,0.032328571,0.13018,0.16635,0.171328571,7.27E-05,0.111941667,0.014154167
28/04/2020,0.124409524,-0.014935294,0.08834613,0.125369565,-0.006446667,0.070641969,0.07484,0.260930769,0.030990909,-0.0162375,0.009033333,-0.028804348,0.140568966
29/04/2020,0.027254167,0.014303704,0.062875248,0.128577778,0.219215789,0.09643432,-0.023914286,0.356366667,-0.0207,0.0960375,0.136558333,0.002695,-0.049657143
30/04/2020,0.095644828,0.062251724,0.05992854,0.095030769,0.271323077,0.086329545,0.081313333,0.10495,0.243433333,0.208166667,0.058953846,0.116435714,0.068462963
01/05/2020,0.068366667,0.265157143,0.068189381,0.131788889,0.130595,0.066177241,0.159685714,0.0554,-0.05428,0.247366667,0.12045,0.07275,0.09606
02/05/2020,0.146895238,0.009765625,0.048315126,0.088509524,0.222275,0.074505556,0.417857143,0.1702,0,0,0.01469,0.064758824,0.108032143
03/05/2020,0.023782143,0.0091,0.067456173,0.252842308,0.313190909,0.058130097,0.02694,0.324964286,0.26935,0,-0.066983333,0.119931818,0.080305
04/05/2020,-0.039517647,-0.078757143,0.064327378,0.142961111,-0.073253333,0.047911111,0.0707,0.21495,0.1918,0.084571429,0.06364,-0.02677,0.0567
05/05/2020,0.128705,0.030588235,0.086645682,0.125573684,0.221593333,0.069663636,0.01282,0.2431,0.351425,0.103433333,0.041244444,0.100215789,-0.01142069
06/05/2020,0.1447,0.003493333,0.062007008,0.141689474,0.0077375,0.094745946,0.164318182,0.125575,0.15188,0.028558333,0.183113333,0.012747619,0.118760714
07/05/2020,0.053286207,0.097294737,0.097926694,0.249431034,0.05835,0.087210615,0.0484,0.5142,0,0.157490909,0.0967,0.188623529,0.11062
08/05/2020,0.137666667,-0.086047368,0.047556121,0.210545,0.098925,0.079891908,0.173016667,0.066185714,0.345133333,0.206526667,0.12707,0.23464,-0.019617647
09/05/2020,0.03614375,0.048330769,0.085234311,0.137788889,0.232014286,0.043061538,0.13855,0,0.459966667,0.058342857,0,0.070952381,0.109035294
10/05/2020,0.223978571,-0.033758333,0.0267332,0.114039286,0.144269231,0.035604724,0.145588889,0.24786,0.332966667,0,0.098685714,0.17767,0.054958333
11/05/2020,0.038739286,-0.026506667,0.094864919,0.226977778,0.1251,0.101555488,0.186275,-0.138109091,0.32216,-0.012833333,0.115291667,0.027175,0.196561538
12/05/2020,0.08883125,0.075651613,0.073229259,0.154452632,0.053036364,0.041564103,0.17646,0.071616667,0.044655556,0.21526,0.075644444,0.086017241,0.040337037
13/05/2020,0.0727,0.024345455,0.059445602,0.09447619,0.058466667,0.065482278,0.025842857,0.0410375,0.113333333,0.234666667,0.115428571,0.007713043,0.053195122
14/05/2020,0.15686,0.011335,0.063446154,0.133996,0.126153333,0.066359259,0.074555556,0.057414286,0.00545,0.28655,0.007633333,0.0072125,0.050671429
15/05/2020,0.27849375,0.089906667,0.052688276,0.210134286,0.07385,0.070774566,0.157282353,0.363266667,0.235375,0.045825,0.111644444,0.047075,0.027839286
16/05/2020,0.112865517,0.027616667,0.059548021,0.217438889,0.081941667,0.094384874,0.098157143,0.086314286,0.394766667,0.125715385,0.0673875,-0.060508696,0.131733333
17/05/2020,0.0829,0.020572222,0.04692931,0.042995455,0.248252941,-0.007006107,0.12654,0,0.103966667,0.1509375,0,-0.032355172,0.110817857
18/05/2020,0.09844375,-0.088733333,0.072546565,0.18461,0.0565875,0.084133679,0.18342,0.133188889,0.100475,0.1011,0.126011111,0.044044444,0.049942857
19/05/2020,0.0736125,0.054875,0.098994823,0.292166667,0.0155625,0.076,-0.029369231,0.062472727,0,0.071857143,0.10141875,0.096176471,0.072577778
20/05/2020,0.147147368,-0.025725,0.050085106,0.276417391,0.129108,0.087679798,0.251616667,0.205207143,0.09418,0.069753333,0.0398,0.018581481,0.07545
21/05/2020,0.18966,0.08086875,0.030776378,0.000909091,0.071672222,0.056533816,0.18224,0.03182,0,0.043316667,0.12084,0.039605556,0.145302857
22/05/2020,0.106674074,0.105095652,0.110086433,0.346468182,0.209322727,0.077232836,0.0699625,0.156411111,0,0.15343,0.21361,0.142695238,0.075475
23/05/2020,0.183741667,0.020241667,0.053543293,0.148914286,0.23855,0.03638843,0,0.013,0,0.1424875,-0.12765,0.002551852,0.125904167
24/05/2020,0.038226316,0.095495455,0.070087291,0.175494444,0.1222375,0.048518605,0.321814286,0.131525,0.2683,0.12335,0.247314286,0.20485,0.115416667
25/05/2020,0.063672727,0.006921053,0.036549198,0.330282353,0.00214375,0.089721547,0.177216667,0.179588889,0.131588889,0.19448,0.09176,0.164916667,0.165541667
26/05/2020,0.02944,0.035355556,0.084366138,0.1482,0.123783333,0.068415873,0.10023125,0.305233333,0,0.32662,0.08695,0.089221429,0.107916
27/05/2020,0.11466,-0.020833333,0.080523585,0.138614286,-0.044342857,0.054876271,0.12765,0.3182,0.07636,0,0.08595,-0.037833333,0.102932353
28/05/2020,0.1753,0.097507143,0.104534872,0.23843125,0.166657895,0.062774879,-0.015458333,0.459283333,0.386016667,0.03382,0.090946154,-0.020842857,0.089755556
29/05/2020,0.044072881,-0.018594737,0.057283333,0.11415625,0.10251875,0.033073333,0,0.125918182,0.21475,0.154318182,0.0851,0.015044,-0.123605263
30/05/2020,0.126140741,0.007927273,0.094587764,0.172178571,0.1678,0.065492188,-0.025375,0.249525,0,0.15079,-0.01032,0.07647619,0.070663636
31/05/2020,0.097159091,-0.063027586,0.108301327,0.1966,-0.002190909,0.045129605,0.272233333,0.2370125,0.2079,0.14165,0.0815875,0.10604,0.069255556
01/06/2020,0.0696,0.015963158,0.11407732,0.16065,0.15645,0.047566842,0.337022222,0.119014286,0.0984625,0.106484615,0.067261538,0.2067,0.087492857
02/06/2020,0.087959091,-0.148886667,0.049165011,0.18265,0.239021053,0.081857396,-0.09534,0.03985,0.29855625,0.094958333,-0.013693333,0.26806,0.187966667
03/06/2020,0.067907143,0.199241667,0.039611873,0.026793333,0.184552632,0.086057692,-0.015333333,0.208383333,0.2062,0.134309091,0.3647125,0.033957143,0.119626923
04/06/2020,0.216074359,-0.1987,0.058059697,0.183435,0.08038,0.084059109,-0.049825,0.2213,0.2997,0.21341,0.091475,0.103566667,0.009503704
05/06/2020,0.097,0.067944444,0.07077563,0.111847619,0.15835,0.043211682,0.056172727,0.121885714,0.12619,0.103654545,0.137025,0.026105556,0.048092857
06/06/2020,0.015528571,-0.026235714,0.092020863,0.060328571,-0.084453846,0.068078182,0.123325,0.113333333,0.1186,0.0222375,0.366857143,-0.011271429,0.028421739
07/06/2020,0.12457037,0.077015385,0.06344507,0.10869,0.160947059,0.034675385,-0.076425,0.456466667,0,0.195857143,0.0683,0.019225,0.016818182
08/06/2020,0.0002,-0.01903125,0.075595146,0.257834615,0.188421053,0.052165497,0.153857143,0.267771429,0.105375,0.3163,0.007115385,0.039004545,0.129082609
09/06/2020,0.117245946,0.011914286,0.066029714,0.234258824,0.085170588,0.079819672,0.113571429,0.206088889,0.228125,0.06132,0.1801,0.019488235,0.192664706
10/06/2020,0.12427931,0.057535294,0.092068306,0.121344,0.2803,0.101145745,0.398914286,0,-0.014985714,0.241407692,0.031088889,-0.05481875,-0.039959459
11/06/2020,-0.0017125,0.08095,0.045884573,0.156830233,0.02415,0.069219487,-0.02066,0.097035714,0.1806,0.139005263,0.202733333,0.1396,-0.014585714
12/06/2020,0.065493939,0.044792857,0.06079115,0.109266667,0.0429875,0.077150588,-0.095209091,0.27105,0.2729625,0.1196,0,0.051215789,0.092915625
13/06/2020,0.095323333,0.096666667,0.021698535,0.185959091,0.265381818,0.02539187,0.064154545,0.3621,0.096733333,0.12988,0.0043,-0.0586125,-0.15593
14/06/2020,0.072725,-0.079942105,0.074056981,0.107633333,0.125747619,0.064369027,0.0849,0.126375,0.177064286,0,-0.090914286,0.124385,0.08235
15/06/2020,0.06226087,0.1276,0.043590685,0.131127273,0.004141667,0.033774242,0.2885,-0.003464286,0.3208,0.129144444,0.1097,0.010478947,0.020331579
16/06/2020,0.116703704,0.030671429,0.055208232,0.311312,0.006155556,0.067935981,0.064,0,0.211328571,0.123509091,0.3103,0.13044,0.115313636
17/06/2020,0.172966667,0.139041667,0.070743333,0.091288889,0.156378947,0.070323478,0.1536,0.286588889,0.220127273,0.179818182,0.207245455,0.0485,-0.027993939
18/06/2020,0.060144737,0.002388889,0.049889412,0.091717647,0.183985,0.057101345,0.1101,0.2123,0.4114875,0.171208333,0.1047,0.019,0.062195
19/06/2020,0.135985366,0.180961111,0.05327781,0.314095238,0.147916667,0.052604926,0.05845,0.25568,-0.053309091,0.085308333,0.14588,-0.063558333,0.121286364
20/06/2020,0.069628,-0.063633333,0.09515,0.178304545,0.027781818,0.081852663,0.075333333,0.23448,0.11896,0,0.06502,0.081114286,0.004690909
21/06/2020,0.038573077,0.04404,0.102980095,0.24333,0.159833333,0.05498,0.44364,0.257166667,0.444114286,0.097083333,0.22874,0.048289474,0.189682609
22/06/2020,0.122658824,0.149725,0.138481518,0.2959,0.075068421,0.09962093,0.134475,0.0467625,0.407483333,0.16602,0.254609091,0.121011765,0.113825
23/06/2020,0.097510714,0.083046154,0.048747619,0.080228571,0.179308696,0.047537,0.247828571,0.00784,0.436058333,0.1622125,0,0.185325,0.042383333
24/06/2020,0.094254286,0.067627778,0.081692507,0.123088,0.296261538,0.071547577,0.093475,0.18644,0.07134,0.12991,0.055809091,0.082688235,0.051452632
25/06/2020,0.125013793,0.081216667,0.086350974,0.011583333,0.186623529,0.030797949,0,0.3652,0.218166667,0.038107143,0.04335,0.058733333,0.03861875
26/06/2020,0.092663158,0.069685714,0.059848659,0.13145,0.206845455,0.061732812,0.14308,-0.058911111,0.483375,0.2268375,0,0.027694444,0.049923077
27/06/2020,-0.013390323,0.212783333,0.049583264,0.35407,0.163528571,0.075847761,0,0.15158,0.2744,0.052357143,0.15754,0.0608,0.063947059
28/06/2020,-0.062836667,0.0611,0.058930638,0.238077778,0.221730769,0.059504762,0.0829,-0.156225,0.00534,0,-0.05274,0.146105556,0.066816667
29/06/2020,0.070673529,0.04576,0.03778206,0.1268875,0.182178261,0.027305778,0,0.083333333,0.194738462,0.198875,0,-0.110958333,-0.035963158
30/06/2020,0.125491429,-0.02830625,0.076833091,0.198564706,0.227426667,0.055905778,0.210191667,0.10725,0.158883333,0.241758333,0.066441667,0.188815385,-0.008873684
01/07/2020,0.123235849,0.120827778,0.089918305,0.186063636,0.2492,0.027504639,0.0527,0.04046,0.23944,0.256557143,0.116577778,0.137076923,0.121486667
02/07/2020,0.078028788,-0.064285714,0.106346512,0.211323529,0.102764286,0.116804138,0.186918182,0.188614286,0.169563636,0.171185714,0.097911111,0.172641667,0.093439286
03/07/2020,0.0747,0.039321053,0.064072587,0.234847826,0.206333333,0.072609722,0.077325,0.126122222,0.0715,0.076407143,0,-0.098688235,-0.063025
04/07/2020,0.076862857,-0.042511111,0.068308571,0.262482353,-0.051441176,0.085501905,0,-0.015188889,0.12215,0.041341667,0.152025,0.127084615,0.035575
05/07/2020,-0.075829167,0.1359625,0.078275319,0.196421053,0.161255556,0.070190361,0.108233333,0.18924,0.39576,0.090857143,-0.11438,0.037041176,-0.0650375
06/07/2020,0.022447826,0.034921429,0.100436076,0.11790625,0.085404348,0.103121429,0.186677778,-0.09534,0.4217,0.183659091,-0.0602,0.053786364,0.055254545
