Date,DOGE,ADA,BNB,BTC,EOS,ETH,LTC,IOTA,NEO,VET,XLM,XMR,XRP
2019-12-15,-0.007400588818171627,0.006185022453731204,-0.0010049159919236494,0.0038702825147147735,-0.003576193701198549,0.001718682651624448,0.0007919842675567779,-0.012140547201754393,0.010852413695676244,0.02236342071962394,-0.005336140185655314,-0.013048818903771409,0.005711587998611156
2019-12-16,-0.015438903151650862,-0.06725412495158434,-0.06645478522629444,-0.031216547901189884,-0.07651584312252191,-0.06869316992336394,-0.08045521599613625,-0.07476070542589541,-0.06489021130344286,-0.09870455555114521,-0.05702566399539144,-0.02941718740754551,-0.053442990819801084
2019-12-17,-0.04978075365112833,-0.07477486563378832,-0.09039197797810328,-0.04302813984145892,-0.07804818400700209,-0.08599651903162009,-0.08502229498373648,-0.09045162668012674,-0.06192813501473893,-0.09016595373814518,-0.09718014271288267,-0.09551627922644812,-0.12050661092946502
2019-12-18,0.07859315563638969,0.08039097793477668,0.08865535983605399,0.0915020394959587,0.11028558500170149,0.08208333200481288,0.09498592703750619,-0.0030102748282898606,0.10898635474579432,0.1453100918171355,0.04353051076845649,0.06437274317361386,0.06571366694190628
2019-12-19,-0.027869894846688226,-0.0357724258833243,-0.006632904541787887,-0.01021559977600539,0.0032525641276699435,-0.02874333881845459,-0.021271219009820097,0.031974194827356195,-0.01575117649048119,-0.05180326831147575,-0.023061795658881223,-0.0014051090144766576,-0.027686880720886986
2019-12-20,-0.022869029038457,0.022393322917528824,0.009253650444914552,0.0022150257067732326,0.01197956916704146,-0.001974409659223575,0.009222329698803655,0.0032492307874274484,-0.0014949032964586273,0.06291861061471771,0.028610020810036385,-0.016997434183358973,0.023293425001015056
2019-12-21,0.0043279702084584315,-0.022062560507164264,-0.014108572138798792,-0.0038386949007911397,-0.01570699517630858,-0.007271531926869912,-0.0073069949707473825,-0.009706063384715247,-0.010716673484068906,-0.014100419146695131,0.0001728869971673319,-0.03299077197634581,-0.006338009598661598
2019-12-22,0.014765688607121241,0.03555772661143708,0.033454984183216574,0.04359469836461116,0.03209106889170121,0.032567220566352084,0.04804028796283477,0.019583029533801755,0.04042863233963567,0.03434365622503943,0.021780647918982154,0.04140230644398102,0.014811297203455975
2019-12-23,-0.020057979044598717,-0.037423454936942324,-0.03432415309157344,-0.02098121891506821,-0.006080744745226019,-0.028803645866696037,-0.026995530008865565,-0.024296285060177114,-0.037590583389887744,0.06364671720758519,-0.05312443361353836,-0.002370752586164482,-0.031117093186586287
2019-12-24,0.0,0.028564039293426102,0.005634244244658415,-0.004509590525485052,0.01305357288204878,0.003491174982066525,-0.004157135247923716,-0.0347438183585691,0.02202239480437651,0.021452138210297456,0.0052039436036075415,-0.024261415580615786,0.006551136466420582
2019-12-25,0.007209836566749672,-0.012785562296971698,-0.020266507200450423,-0.006490977390043895,-0.020816680502980467,-0.020423910168594794,-0.0011918939496724512,0.0031413571811602647,-0.009783894176053298,-0.019759517630157042,-0.03710153969726093,0.006287611335981325,-0.007724950080139736
2019-12-26,-0.014472032608535024,0.016262911913789146,0.002561983854385108,-0.004986734795302539,0.0077892351318958886,-0.0007389964012523009,-0.008987570436741699,0.008125422123790083,-0.015369863854504562,-0.07058869367386933,0.03750072359327428,-0.02599437783764369,-0.001705531318957787
2019-12-27,-0.00243249937506107,-0.03505798244966929,0.011597882107373447,0.007037180649453134,0.02141424211493348,0.0067308404634633945,0.022399975125130922,0.026854673746718793,0.025517232506515164,0.03442772900957891,0.021604797032781065,0.0008247853844807196,0.003711707660523089
2019-12-28,0.005343709582519729,0.01594471231152328,0.025322415942709675,0.0038200628118012503,0.019087556229296032,0.00867276816814222,0.03962277964326644,0.0026511166436071765,0.0015065938080569552,-0.0026336596734619633,-0.02049678823263612,0.004494473746880168,0.011032470014932239
2019-12-29,0.0019361090268663617,0.01920077834209577,0.03192664815282775,0.014200785732429111,0.023288230870794457,0.048932181428044785,0.01914532087453269,0.02996643579673597,0.05096194516961727,-0.01559209475983625,0.023313630467000745,0.027726468519966296,0.019622791551087815
2019-12-30,-0.006792845139815817,-0.02033129344182516,-0.014421682018638915,-0.017622203355195154,-0.017592300601286692,-0.01589086408690754,-0.021369533891193893,-0.0471110519965936,-0.02556109815177887,-0.02568417545495727,-0.0056851623234530635,-0.007097049576251457,-0.013164100451722671
2019-12-31,-0.012739025777429802,-0.022547953250374952,-0.015884657960575588,-0.013722694810560654,-0.024821460176849608,-0.02305302660119679,-0.03347458094857503,-0.003920241605954056,-0.03747804173585623,-0.04057010246611714,-0.016012976782521893,-0.04239757412340284,-0.008157662801639987
2020-01-01,0.0024624489172726527,0.018491394564652985,-0.002812810459522197,0.0009136166393233225,0.006392547573773721,0.009148206589621566,0.016259090172720203,0.005747339080881098,0.01831232621362,0.023756773374662643,0.005006903208673474,0.02625569837601205,-0.0011775051222935318
2020-01-02,-0.01187544881341207,-0.02135742494284676,-0.04957368274230456,-0.030272928017403444,-0.053320659059271636,-0.026273106810788427,-0.05364644900071447,-0.01641382227271171,-0.040951038200250256,-0.05161696183678721,-0.0299029683002221,-8.90462472127318e-05,-0.024292650025582896
2020-01-03,0.06550246654718261,0.04270718172120258,0.047479971791901665,0.050171745890862596,0.06876539601516285,0.051708737281148665,0.06307062127184482,0.05179841812284147,0.04529811538529449,0.0458241772554171,0.025117162176178986,0.11044844640911933,0.028715373631981844
2020-01-04,0.043782642438809916,0.012068485263329265,0.016773063226457552,0.008915009832746179,0.011376991481927612,0.006668093512491424,0.02125134412206897,0.043129544091722316,0.029390732530083064,0.061241769731108064,0.02268801007867971,-0.010928967077437957,0.004300350035907563
2020-01-05,0.07643203680910027,0.003635528269928301,0.015677975408490585,8.91439959396223e-05,0.012586133629943319,0.00889948865133583,0.005216413419889765,-0.006732791079462785,-0.009200321144371859,-0.03024297771338791,-0.019928413215195562,0.06807706723265694,0.006063236081462087
2020-01-06,0.01802588751051104,0.07089768329379309,0.05827745620444835,0.047161467174161587,0.05570187479409616,0.05723528833390912,0.05065773971175558,0.05537178786325736,0.0748235286931287,0.041112649950291846,0.07973910042703336,0.08626763665199988,0.124718115362624
2020-01-07,-0.012255055337015541,-0.006054997710700505,0.003433239961659229,0.04952688938557337,-0.0010315546266443931,-0.005281699972641718,0.013188045175180463,0.015225553076475995,0.004944777582583271,-0.025608463414326543,0.014430031514979014,-0.0025914442047909603,-0.034879645871854326
2020-01-08,-0.05926405992561801,-0.016657525681549323,-0.027444210279255365,-0.010321673221906025,-0.02270699445914426,-0.016052598581799415,-0.01674300216498903,-0.025093873470531047,-0.030620486172689976,-0.012420283865099968,-0.022749700112056015,0.010921033958678272,-0.023129443179705556
2020-01-09,-0.016267670239955123,-0.0020880849414504077,-0.007190100624966611,-0.02516485112621858,-0.009259483820994507,-0.016264651093679028,-0.009636642311577681,-0.015817425816661013,-0.009022847539856826,-0.028289910107215377,-0.04747936651841922,-0.004497793793525773,-0.019941471337943106
2020-01-10,0.043371932153527304,0.014064929467403786,0.0357380871478985,0.03583701703847275,0.07131904777554032,0.03523741633869992,0.07479056263005068,0.061747939884655656,0.043775246662779654,0.015713420639594133,-0.0012061168810828526,-0.010584795985613127,0.0355114553999305
2020-01-11,-0.017987637017855107,-0.0013297332995052535,-0.00530480301341818,-0.01592428986121952,0.006964974772570631,-0.007226939342968919,0.010948818428442753,0.011608832177621542,-0.01440476958278225,0.015109052326313765,0.02437613376683956,-0.0021150486887684394,-0.0021454328209880025
2020-01-12,0.028542938733241208,0.023217844930350395,0.024829470188961533,0.019095619048764334,0.06573929872019324,0.020407996211087465,0.036218617433838585,-0.003441319556025224,0.054427362890753006,0.0010834237246122314,0.01610616252977115,0.0148504827698126,0.017694691164248377
2020-01-13,-0.009706765389546845,-0.01939623601855578,-0.006207090421784578,-0.005913064425362435,-0.025860428180507267,-0.011357143919393131,-0.02672333997505394,-0.01214139174403539,-0.020036916957950623,-0.018395929017360757,-0.004085405045631152,-0.0224858184823713,-0.014085463464981185
2020-01-14,0.04640434852470676,0.11954286457233732,0.08788704228090571,0.08059650632113424,0.20831314611519613,0.1403331690258085,0.16197046051701225,0.10758614258673593,0.11059379038837625,0.09897990869328677,0.0797133621887478,0.07976278080729671,0.09876028638183132
2020-01-15,-0.04175022546323781,0.02120892198907276,0.06003330779570293,-0.002353748785866472,-0.016132442398194113,0.0016576799385807917,-0.007300814206447903,0.09877003401349294,0.016122603614105113,-0.0004996252914324373,0.050036628686728424,0.08417466163288623,-0.007665003245054258
2020-01-16,-0.010182523278405853,-0.027686891927892532,-0.03327901402997968,-0.00949474628207625,0.01649523890022153,-0.011128701191810642,-0.0075143233902927875,-0.018986315799655262,-0.013230425906282317,-0.016459894620380666,-0.01918298686485098,-0.03967340148893328,-0.018727699109175155
2020-01-17,0.0599973085783736,0.08311001544228747,0.060125379178610494,0.023255338701146044,0.02346163871500062,0.038128130175208774,0.06498834137228116,0.048175553544800076,0.0536537238976309,0.0737571183049468,0.11090439653689543,0.051853936684342905,0.043665864845889635
2020-01-18,0.006804108699540734,-0.002827596536016941,-0.017313426630717554,0.0015410282968186806,-0.0273150427916089,0.026497473367375513,-0.03438803197031781,0.033739349146291175,0.00043179323828246297,-0.016015564711262087,0.01820077138926779,-0.029142474324530987,0.018711832049638222
2020-01-19,-0.041536915618432424,-0.06617639155859045,-0.02583974515316001,-0.026809102565689358,-0.054345481207038526,-0.0490601254325469,-0.027438988805308817,-0.0024866769119549215,-0.056657321987848785,-0.06147416736069111,-0.0183339981413968,-0.031188216471803365,-0.032165923486816794
2020-01-20,-0.012973607370247997,0.04412960345977579,-0.002535156181052045,-0.005598131799001038,-0.0013279861569297502,0.0009019416714739492,-0.010389857794916857,0.02226368598305828,-0.008895300464399014,-0.006651341993865856,0.03276618396457476,-0.002098435077034111,-0.009763748944060069
2020-01-21,0.0008421053129223921,0.047103140756609374,0.045272861613423476,0.010141927919910643,0.014492909668134546,0.015300237913997705,0.0077425650198472695,-0.0069761848003133675,0.006781578974664804,0.020325903014039248,0.006041926080129212,0.01486349969976608,0.016452284321162303
2020-01-22,-0.02255894771212663,-0.007311011035630699,-0.01833290517243391,-0.0074619512157863,-0.003472842878402105,-0.008302036079708586,0.012186842566274336,-0.003324102783838656,0.0015412308498112814,-0.014524828905766896,-0.04139288798400731,-0.014180963674179203,-0.004691252882265573
2020-01-23,-0.023961067922765977,-0.05215368013792521,-0.04463476347699835,-0.03211536777359392,-0.021060356491489518,-0.03240158446300878,-0.06595239063180092,-0.058455801782028693,-0.05880702952077277,-0.05220701913333414,-0.010929621001258827,-0.03921546546192989,-0.04307399459835004
2020-01-24,0.003521130398578265,0.037813828424309914,0.0015266164424638795,0.004618932971293788,0.018875590649233498,0.0007523167377696538,-0.0018041439953560001,0.007073299851594328,-0.004880241784153139,0.007500035156546403,-0.03321024948625961,-0.012363418500065393,-0.013639459351650673
2020-01-25,-0.008383018428685496,-0.0398003851747335,-0.0041913425045341235,-0.009229306175283725,-0.03135677757163502,-0.010897737639787408,-0.015411988830630108,-0.011987523914148035,-0.01570671548752678,0.00017788846440236483,-0.022305101458374388,-0.0039420885675784945,-0.01178903674992915
2020-01-26,0.02104417861321295,0.030356769755716773,0.02688114751341475,0.026996838118106936,0.03345552645644423,0.04125643120101241,0.04577116800150005,0.044632154020768366,0.03905387225781487,0.015356404497782528,0.04420888978027726,0.03746454664524723,0.04549090415328183
2020-01-27,0.026965040573147192,0.07205823567235292,0.014387278457251629,0.03576042500391807,0.08242312069381019,0.016836519767249314,0.04437398896292866,0.02560987291295036,0.03009628319703106,0.010801498746706883,0.018153556040898522,0.026477305627140346,0.002320809514369415
2020-01-28,0.034042307534877025,0.09822415891444036,0.023672465868343373,0.049140656713246855,0.021720558426473024,0.0313265124532176,0.031962341067259814,0.12823631779744127,0.023394785063668877,0.009141935165555282,0.010971531005459667,0.03206430571592378,0.03094070661662429
2020-01-29,-0.02479465861321639,0.012353148035523454,-0.011233519610663212,-0.004493658679402657,-0.017986024239381226,-0.007512268780251574,-0.009836687510509812,0.05897910656538419,-0.01216909394334209,-0.017494167467419608,0.023533968248499626,0.03368146404168737,-0.011631912313315729
2020-01-30,0.020704673361691128,0.04665760822345577,0.037131491679867956,0.020437036891383542,0.08677913617612476,0.05360773177336675,0.1262015453227061,-0.03202497230539714,0.04325697763947378,-0.011422670547589497,-0.00865425992540958,0.06810781179616043,0.033012852483439215
2020-01-31,-0.019032432169328928,-0.041457562957244676,-0.02062109481217833,-0.01680504865600163,-0.04736372396997823,-0.02483501610391503,-0.004110178696898004,0.001031884643091896,-0.02363147143574551,0.02116018445626544,0.005653276271171848,-0.039311883436285555,-0.01826196234018518
2020-02-01,0.011628037995119023,0.041849852686068,0.00040308213989348474,0.004518472138276053,0.004801093720692151,0.019315875213176348,0.04240767248124122,0.03775154786447721,-0.002610182041691722,0.038361798196305585,-0.01776746404850904,0.017191089546354732,0.009245147899192174
2020-02-02,0.018814460912240705,-0.005792971680306902,0.012538255560043066,-0.005177910276655595,0.015285106093801737,0.026559181461030867,-0.008344103652310864,0.011085782182736148,0.0533128184842484,0.041427972410617464,0.046795846916585226,0.022947128054195964,0.03770949590561168
2020-02-03,-0.0114100667380308,0.021482550714111426,0.0007894678789943654,-0.005455970077935746,-0.004825654220055542,0.006592289851485411,-0.006446966316505431,0.07888180329530314,-0.015244423235738935,0.007956757446108575,0.010892533222747414,0.02351220700424239,0.015407112972474879
2020-02-04,0.025491973144526447,-0.01740251928563019,-0.015578265778640521,-0.012185453567882476,0.010371908099837679,-0.0032416098814413985,-0.022967931744700465,-0.008311534574857227,0.024228917715329867,0.031208649201577288,0.03421838694662327,-0.020414094142539696,0.046729569395034476
2020-02-05,0.03107427997481338,0.05616479386992035,0.05551663238305915,0.04602834793890587,0.06157353130126664,0.07617594857199705,0.06110876952610944,-0.015494746918836011,0.04652458917626889,-0.0003073140774025873,0.036175291871388904,0.035526701813783035,0.039176312622428267
2020-02-06,0.027126782731151877,0.008841285278747169,0.0693672717491629,0.012033084526215987,0.01500245888348295,0.038936450737431016,0.01227836937522131,0.01433715222875187,0.009443024656532906,0.04316134922554493,0.025950491565439382,0.0011816545368166231,0.016960037171844355
2020-02-07,0.04279516903322289,0.0005520841315669323,0.0688072678984959,0.00677483533521972,0.0038092140529732976,0.04775814572632253,0.013096146878751824,-0.030050838098033994,-0.006549269611313413,0.005284803844306296,0.015264250226997511,0.018759943282012692,-0.010436463155798492
2020-02-08,0.13176927763112278,0.002572370169196425,-0.01276518925986947,0.007036859523754657,0.0341709093089726,0.0018859923177467763,0.028000747596517606,-0.04591827680520577,-0.007044093125200046,-0.021159330510856833,-0.010836866816529955,0.01383574931391518,-0.0073348072973016265
2020-02-09,0.022845618838901238,0.030638191866422027,0.10972541629362276,0.025179720168880593,0.0502422165368448,0.024051420029211457,0.00814038604980194,0.046516456114823024,0.10696152753065968,0.017345331461773306,0.027397066925697988,0.08258552022713594,0.01863194867103779
2020-02-10,-0.07916644154185093,-0.02315922267032766,0.0367419234222397,-0.02604250587028112,-0.020191856961371935,-0.02236699642399209,-0.0364238537806596,-0.011395545726315515,-0.0389335625978906,-0.04294309411824493,-0.027368839867237593,-0.03241832932469002,-0.030106292035824156
2020-02-11,0.018251709578229303,0.045857478757044934,0.01648182362028372,0.03505244674670749,0.06681901072162155,0.05368808347636378,0.02997987202538077,0.0410205685176932,0.01331445398886455,0.14073536014822174,0.039923418598048155,0.05724032290083514,0.021873013272469377
2020-02-12,0.01695508500770515,0.07823076884215485,0.03183737950573784,0.011475405000718197,0.020030621124007553,0.11806013057037656,0.05955151940076675,0.009814885246796523,0.07317602857326522,-0.004809628510026975,0.08196755584065052,0.05858618679239136,0.08302658181701972
2020-02-13,-0.021899878336768097,0.003037518581805898,-0.03956305009503902,-0.010873762672249043,-0.0019465931332716124,0.010096010357128371,-0.011057814192046322,-0.03500834287239574,0.0200025595246216,0.0721929597911597,0.03214880878944282,-0.029621144025028023,0.07074105424599342
2020-02-14,0.033791389185897636,0.028731289808014537,0.03312663584012654,0.009523015148403147,0.0038066020884635066,0.058382564938868065,0.03166752427282038,0.003874702330355584,0.09770490579134083,0.036336494919233964,0.03729706685557277,0.02519035138614889,0.024538363417325737
2020-02-15,-0.06944938827187208,-0.10000665430005018,-0.08518337647352814,-0.04185355037370364,-0.1226324300387287,-0.07103472324303706,-0.08126046082658966,-0.11322045883485066,-0.1058755901073467,-0.11215191791895762,-0.07941544706309234,-0.06475706969751993,-0.08924300080032532
2020-02-16,-0.05129329438755015,-0.019112637875357663,-0.02870078660888442,0.004540878514424307,-0.07230996192414696,-0.018428460511618283,-0.01794330970376734,-0.03656598594207128,-0.015226294027852472,-0.042138945549099915,-0.05401604579411323,-0.005126992980202694,-0.03726544259244391
2020-02-17,-0.022603951814490486,-0.04258320873534238,0.003615190511465638,-0.02489772347964525,-0.015046050236299902,0.024585066636644726,-0.025624489958962826,0.015271440594332608,0.015337350314572173,-0.05430090435034707,-0.043946362190680155,-0.07049716942660567,-0.029100790453323144
2020-02-18,0.04576550741268459,0.041673036298635946,0.021290647779790728,0.04557569251529969,0.054033992671609576,0.05684885731639433,0.05036612421203568,0.036979014902989826,0.02984020614556293,0.04032453510623668,0.03810882115146885,0.04393752964348341,0.03881168408953428
2020-02-19,-0.07875200640899127,-0.08241384095009296,-0.07438669441568191,-0.05144998404198731,-0.13477973856645398,-0.08193708883807815,-0.07966947926594248,-0.09102464245052055,-0.09244079310112596,-0.08018488439944615,-0.05397493313474344,-0.0964006724374844,-0.07061306435441228
2020-02-20,0.013250241179039612,0.010612238846371636,-0.004683930245147128,-0.002589265687777953,-0.00025120353942420515,-0.007009752074113251,-0.021471207625731736,-0.009688273231697853,-0.0018416198385784455,0.00015402387400520468,0.00632891201894914,-0.020475177158922442,-0.018931543337917356
2020-02-21,-0.004145474186120879,0.0065013060471073025,-0.0019935151411241137,0.008081531977399692,0.016516222115241286,0.02923005098700404,0.05349592731051356,0.008464154966369986,-0.0017145420469577566,0.02193538063743805,0.01095579773776123,0.04839885162731239,0.00928872782269008
2020-02-22,-0.01790865160824673,-0.005197659082143424,-0.009802096258569648,-0.0024041580703570986,0.011512276777047026,-0.012383904210977903,0.02264351307937318,0.011856951379511926,-0.019228466289227253,-0.00468172719519,-0.03627036317464105,-0.0164570792515617,0.0034964880158827594
2020-02-23,0.02992080805625008,0.052980364724024565,0.03841726257382261,0.02668506543698257,0.061126763060524336,0.04262060816743318,0.05695700571609663,0.024672990608746836,0.03939184896648085,0.05076333260810273,0.059513487030049106,0.0720118237135372,0.024383068730084112
2020-02-24,-0.03415891881131827,-0.04234051533919603,-0.03497978963482007,-0.028031992161272612,-0.05796229811864562,-0.031684227427128064,-0.05161358730946297,-0.05869823983338929,-0.06993990722775356,-0.033802325638687236,-0.059657610399902694,-0.07159104320823406,-0.04368368541870993
2020-02-25,-0.04501352088909716,-0.045028591048222655,-0.08033539836666037,-0.0324872375842169,-0.011210564311535443,-0.06785323785386677,-0.05938905154965468,-0.0499733175349637,-0.0715203070241528,-0.07283798542658015,-0.0602238301349276,-0.029852440382656553,-0.06572486630493835
2020-02-26,-0.05692086722030787,-0.13080793326357787,-0.07890017347928202,-0.057407687905021376,-0.1427442552278011,-0.09357372576801559,-0.15410689756968665,-0.13243911325690982,-0.12047370866253315,-0.11219598305136191,-0.09671491646341401,-0.08013212242572099,-0.09324414196392583
2020-02-27,-0.006433648612376608,0.004680353114046021,0.017058562864642468,-0.0040929663528466165,0.015937655899361136,0.004743776255001997,0.00805696754053109,-0.013781230577885495,0.03736623889085555,0.03519011939639238,0.011867983808670157,-0.015078713702568969,0.026776992108807685
2020-02-28,-0.015174798019235602,-0.021750381850272227,-0.014099722476774712,-0.012836217825437757,-0.02629704627947449,3.1359569071298665e-05,-0.028762607751823488,0.003556899002462366,-0.01584862181757929,-0.009729055198119063,-0.028840025779635958,-0.024298080827766633,-0.003464216454395652
2020-02-29,-0.023873812904897207,-0.022360198204273374,0.03794806721826527,-0.008446835957027332,0.009636168974421322,-0.030955662803968664,-0.020636767930241717,-0.005654296162987071,-0.0060638823944820786,-0.01194253744325291,-0.01466841548856923,-0.024630405540736255,-0.02183239689196359
